Year,Month,State,City,Vicinity,Sucess,Suicide,Attack type,Target,Terrorist Group,No of terrorists,Weapon type,Killed,Wounded
1996,5,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Business,Unknown,0,Explosives,0,0
1996,5,Assam,Unknown,0,1,0,Assassination,Government,ULFA,0,Firearms,10,0
1996,5,Bihar,Unknown,0,1,0,Bombing,Police,Unknown,0,Explosives,2,4
1996,5,Bihar,Bhojpur district,0,1,0,Armed Assault,Private Citizens,Rival Activists,0,Firearms,3,0
1996,5,Orissa,Unknown,0,1,0,Unknown,Government,Unknown,0,Unknown,0,1
1996,5,Tripura,Khowai,0,1,0,Armed Assault,Private Citizens,Separatists,0,Firearms,8,4
1996,5,Assam,Unknown,0,1,0,Bombing,Transportation,Unknown,0,Explosives,2,6
1996,5,Assam,Unknown,0,1,0,Assassination,Media,Unknown,2,Firearms,1,1
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Tribal Group,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Bodo Militants,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Bodo Militants,0,Incendiary,1,0
1996,5,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Bodo Militants,0,Incendiary,1,0
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Separatists,0,Explosives,0,7
1996,5,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Jammu and Kashmir Liberation Front,6,Explosives,13,38
1996,5,Rajasthan,Mahwa,0,1,0,Bombing,Transportation,Unknown,0,Explosives,14,30
1996,5,Nagaland,Wokha district,0,1,0,Armed Assault,Military,National Socialist Council of Nagaland,0,Firearms,6,5
1996,5,Assam,Unknown,0,1,0,Unknown,Private Citizens,Bodo Militants,0,Unknown,2,0
1996,5,Rajasthan,Unknown,0,1,0,Bombing,Transportation,Jammu and Kashmir Islamic Front,2,Explosives,8,30
1996,5,Jammu and Kashmir,Doda,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,1,46
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Separatists,0,Firearms,0,0
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Separatists,0,Firearms,0,0
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Separatists,0,Firearms,0,0
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Separatists,1,Explosives,0,0
1996,5,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Business,Separatists,1,Explosives,0,0
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Unknown,Separatists,0,Explosives,0,0
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Unknown,Separatists,0,Explosives,0,0
1996,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Unknown,Separatists,0,Explosives,0,0
1996,5,West Bengal,Kolkata,0,1,0,Bombing,Police,Muslim Militants,0,Explosives,3,7
1996,5,West Bengal,Kolkata,0,1,0,Bombing,Police,Muslim Militants,0,Explosives,1,3
1996,6,Jammu and Kashmir,Anantnag,0,1,0,Unarmed Assault,Government,Ikhwan Jammu and Kashmir,0,Melee,5,0
1996,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Unknown,0,Explosives,0,5
1996,6,Jammu and Kashmir,Tujar,1,1,0,Bombing,Military,Unknown,0,Explosives,0,8
1996,7,Nagaland,Dimapur,0,1,0,Bombing,Military,Separatists,0,Explosives,2,0
1996,7,Jammu and Kashmir,Patakota,0,1,0,Armed Assault,Business,Unknown,0,Firearms,11,0
1996,7,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Media,Ikhwan Jammu and Kashmir,0,Unknown,0,0
1996,7,Nagaland,Dimapur,1,1,0,Bombing,Military,National Socialist Council of Nagaland,0,Explosives,6,4
1996,7,Bihar,Ratantola,0,1,0,Armed Assault,Private Citizens,Ranbir Sena,0,Firearms,8,5
1996,7,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Tourists,Unknown,0,Firearms,6,0
1996,7,Manipur,Thoubal district,0,1,0,Armed Assault,Military,Separatists,0,Firearms,9,3
1996,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,1,5
1996,7,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Institutions,Unknown,0,Explosives,2,100
1996,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,25
1996,8,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Media,Separatists,3,Unknown,0,0
1996,8,Assam,Dhubri,0,1,0,Armed Assault,Police,ULFA,0,Firearms,4,0
1996,8,Assam,Barama,0,1,0,Bombing,Police,ULFA,0,Explosives,1,0
1996,8,Assam,Sibasagar district,0,0,0,Bombing,Military,Unknown,0,Explosives,0,0
1996,8,Madhya Pradesh,Mandideep,0,1,0,Unarmed Assault,NGO,Bharat Zinc Workers,20,Melee,0,0
1996,8,Meghalaya,Nayabasti,0,1,0,Armed Assault,Police,ULFA,0,Firearms,12,7
1996,8,Assam,Unknown,0,1,0,Bombing,Military,ULFA,0,Explosives,2,5
1996,8,Jammu and Kashmir,Anantnag,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,14,0
1996,9,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Unknown,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Unknown,0,1,0,Bombing,Unknown,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Mard,0,0,0,Armed Assault,Police,Muslim Separatists,0,Firearms,1,0
1996,9,Jammu and Kashmir,Tusjar,0,1,0,Bombing,Private Citizens,Muslim Separatists,0,Explosives,2,7
1996,9,Jammu and Kashmir,Diwar,0,1,0,Bombing,Unknown,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Bijbehara,0,0,0,Bombing,Government,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Muran,0,0,0,Assassination,Government,Unknown,0,Explosives,0,0
1996,9,Jammu and Kashmir,Srinagar,0,0,0,Assassination,Government,Muslim Separatists,0,Firearms,3,5
1996,9,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives,0,3
1996,9,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives,0,3
1996,9,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Dialgam,0,1,0,Bombing,Government,Unknown,0,Explosives,0,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Educational Institution,Muslim Separatists,0,Explosives,0,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Muslim Separatists,0,Explosives, Automatic firearms,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives, Automatic firearm,0
1996,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives,0,4
1996,9,Jammu and Kashmir,Kishtwar,0,0,0,Assassination,Government,Muslim Separatists,0,Explosives,0,15
1996,9,Tamil Nadu,Chennai,0,1,0,Bombing,Business,Unknown,0,Explosives,0,13
1996,9,Jammu and Kashmir,Unknown,0,0,0,Armed Assault,Government,Muslim Separatists,0,Firearms,0,0
1996,9,Jammu and Kashmir,Unknown,0,0,0,Armed Assault,Government,Muslim Separatists,0,Firearms,0,0
1996,9,Jammu and Kashmir,Unknown,0,0,0,Armed Assault,Government,Muslim Separatists,0,Firearms,0,0
1996,9,Jammu and Kashmir,Unknown,0,0,0,Armed Assault,Government,Muslim Separatists,0,Firearms,0,0
1996,10,Uttar Pradesh,Agra,1,1,0,Unknown,Private Citizens,Jatav Caste,0,Unknown,4,0
1996,10,Karnataka,Bangalore,0,0,0,Unknown,Business,All Karanataka Youth Council,40,Unknown,0,0
1996,10,Uttar Pradesh,Mazaffarnagar,1,1,0,Unknown,Private Citizens,Bahujan Samaj Party,0,Unknown,1,0
1996,10,Uttar Pradesh,Mazaffarnagar,1,1,0,Unknown,Private Citizens,Bahujan Samaj Party,0,Unknown,1,0
1996,10,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Unknown,Unknown,0,Firearms,1,0
1996,10,Jammu and Kashmir,Saderkoot Payeen,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,7,0
1996,10,Andhra Pradesh,Warangal,0,1,0,Bombing,Police,PWG,0,Explosives,7,3
1996,10,Delhi,New Delhi,0,1,0,Bombing,Business,Unknown,0,Explosives,1,13
1996,10,Jammu and Kashmir,Anantnag district,0,1,0,Bombing,Government,Unknown,0,Explosives,7,0
1996,10,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,JuM,0,Explosives,2,5
1996,10,Tamil Nadu,Chennai,0,1,0,Bombing,Business,Unknown,0,Explosives,0,4
1996,10,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Private Citizens,Muslim Separatists,0,Explosives,5,0
1996,10,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Police,Kashmiri extremists,0,Firearms,1,1
1996,10,Karnataka,Bangalore,0,1,0,Bombing,Business,Indian Tigers,0,Explosives,0,0
1996,11,Rajasthan,Jaipur,1,0,0,Assassination,Government,Unknown,0,Firearms,0,0
1996,11,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,3,3
1996,11,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Kashmiri extremists,0,Explosives,1,1
1996,11,Andhra Pradesh,Sirpur,0,1,0,Armed Assault,Police,PWG,20,Firearms,14,0
1996,11,Andhra Pradesh,Ranapur,1,1,0,Bombing,Police,PWG,0,Explosives,2,3
1996,11,Assam,Kokrajhar,1,1,0,Armed Assault,Unknown,Bodo Militants,0,Firearms,2,0
1996,11,Assam,Kokrajhar district,0,1,0,Armed Assault,Private Citizens,Bodo Militants,0,Firearms,7,0
1996,11,Assam,Gossaigaon,0,1,0,Armed Assault,Private Citizens,NDFB,0,Firearms,11,3
1996,11,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,9
1996,12,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Kashmiri extremists,0,Explosives, Grenade,0
1996,12,Punjab,Rupnagar district,0,1,0,Armed Assault,Violent Political Party,Unknown,5,Firearms,1,0
1996,12,Haryana,Ambala,0,1,0,Bombing,Transportation,Unknown,0,Explosives,12,37
1996,12,Jammu and Kashmir,Kulgam,0,1,0,Bombing,Violent Political Party,Kashmiri extremists,0,Explosives,4,15
1996,12,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Government,Kashmiri extremists,0,Explosives,0,0
1996,12,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Kashmiri extremists,0,Explosives,1,5
1996,12,Assam,Nalbari district,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
1996,12,Assam,Nalbari district,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
1996,12,Nagaland,Maiamnala,0,1,0,Armed Assault,Transportation,National Socialist Council of Nagaland,15,Firearms,30,31
1996,12,Tripura,Kalyanpur,0,1,0,Armed Assault,Private Citizens,Separatists,0,Firearms,20,17
1996,12,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Separatists,0,Explosives,0,3
1996,12,Manipur,Senapati district,0,1,0,Unknown,Police,Kuki tribesmen,0,Unknown,3,4
1996,12,Assam,Kathalbari,0,1,0,Armed Assault,Private Citizens,Bodo Militants,0,Firearms,5,0
1996,12,Nagaland,Arai Mila,0,1,0,Bombing,Government,Unknown,0,Explosives,3,11
1996,12,Haryana,Sonepat,0,1,0,Bombing,Business,LeT,-99,Explosives,0,8
1996,12,Haryana,Sonepat,0,1,0,Bombing,Business,LeT,-99,Explosives,0,7
1996,12,Assam,Rakhal Dubi,0,1,0,Bombing,Transportation,Bodo Militants,0,Explosives,0,7
1996,12,Assam,Sansapani,0,1,0,Bombing,Transportation,Bodo Liberation Tigers ,0,Explosives,33,54
1997,1,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,JuM,0,Explosives,7,10
1997,1,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,JuM,0,Explosives,4,3
1997,1,Delhi,Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,1,11
1997,1,Delhi,Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1997,1,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Media,Unknown,0,Explosives,0,0
1997,1,Andhra Pradesh,Karakagudem,0,1,0,Bombing,Police,PWG,60,Explosives,18,0
1997,1,Unknown,Ningthoukom,0,1,0,Armed Assault,Government,India,0,Firearms,6,5
1997,1,Assam,Barama,0,1,0,Armed Assault,Private Citizens,NDFB,0,Firearms,9,0
1997,1,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Institutions,Unknown,0,Unknown,19,4
1997,1,Jammu and Kashmir,Sopore,1,1,0,Armed Assault,Transportation,Unknown,0,Firearms,4,0
1997,1,Maharashtra,Mumbai,0,1,0,Assassination,Private Citizens,Unknown,4,Firearms,1,1
1997,1,Haryana,Rohtak,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,9
1997,1,Haryana,Rohtak,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,9
1997,1,Assam,Unknown,0,1,0,Armed Assault,Private Citizens,NDFB,5,Firearms,5,12
1997,1,Assam,Unknown,0,1,0,Armed Assault,Private Citizens,NDFB,5,Firearms,0,0
1997,1,Assam,Unknown,0,1,0,Armed Assault,Private Citizens,NDFB,5,Firearms,0,0
1997,1,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Business,Unknown,0,Explosives,0,0
1997,2,Haryana,Panipat,0,1,0,Bombing,Transportation,Unknown,0,Explosives,1,18
1997,2,West Bengal,Panjipora,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,5,0
1997,2,Jammu and Kashmir,Kupwara district,0,1,0,Armed Assault,Police,Unknown,0,Firearms,4,0
1997,2,Unknown,Jarul Racha,0,1,0,Armed Assault,Private Citizens,ATTF ,0,Firearms,17,20
1997,2,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,2,7
1997,2,Unknown,Purbarama Chandraghat,0,1,0,Armed Assault,Private Citizens,ATTF ,0,Firearms,15,9
1997,2,Unknown,Gorangatilla,0,1,0,Armed Assault,Private Citizens,ATTF ,0,Firearms,0,0
1997,2,Assam,Guwahati,0,1,0,Armed Assault,Private Citizens,ATTF ,0,Firearms,0,0
1997,2,Jammu and Kashmir,Nowgam,1,1,0,Bombing,Police,Unknown,0,Explosives,1,2
1997,2,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Police,Separatists,0,Explosives,1,9
1997,2,Delhi,New Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,5
1997,2,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,12
1997,2,Unknown,Bahugund,0,1,0,Bombing,Institutions,Unknown,0,Explosives,0,31
1997,2,Delhi,New Delhi,0,1,0,Hijacking,Airports,Unknown,0,Unknown,0,0
1997,3,Jammu and Kashmir,Anantnag district,0,1,0,Bombing,Military,Unknown,0,Explosives,4,0
1997,3,Jammu and Kashmir,Nowpora,0,1,0,Assassination,Government,Unknown,0,Firearms,2,0
1997,3,Jammu and Kashmir,Gretabal,0,1,0,Bombing,Military,Unknown,0,Explosives,3,8
1997,3,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,1,10
1997,3,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,0,2
1997,3,Punjab,Jalandhar,0,1,0,Bombing,Transportation,Unknown,0,Explosives,7,10
1997,3,Jammu and Kashmir,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,5,0
1997,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Media,Unknown,0,Firearms,2,0
1997,3,Jammu and Kashmir,Unknown,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
1997,3,Andhra Pradesh,Nizamabad district,0,1,0,Assassination,Private Citizens,PWG,0,Firearms,1,0
1997,3,Bihar,Sangrampur,0,1,0,Armed Assault,Private Citizens,Unknown,15,Firearms,7,1
1997,3,Bihar,Kab,0,1,0,Armed Assault,Private Citizens,Ranbir Sena,100,Firearms,10,0
1997,3,Jammu and Kashmir,Unknown,0,1,0,Bombing,Transportation,Muslim Rebels,-99,Explosives,18,53
1997,3,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,4
1997,3,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Police,Unknown,0,Explosives,0,0
1997,3,Andhra Pradesh,Yacharam,0,1,0,Armed Assault,Police,PWG,0,Firearms,2,0
1997,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,6
1997,4,Punjab,Pathankot,0,1,0,Bombing,Transportation,Unknown,0,Explosives,2,14
1997,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Transportation,Unknown,0,Explosives,1,5
1997,4,Jammu and Kashmir,Shopian,0,0,0,Hijacking,Police,Unknown,0,Explosives,0,0
1997,4,Jammu and Kashmir,Ramban,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
1997,4,Jammu and Kashmir,Unknown,0,1,0,Kidnapping,Government,Separatists,0,Unknown,3,0
1997,4,Jammu and Kashmir,Sumbal,0,1,0,Armed Assault,Government,Unknown,0,Firearms,5,0
1997,4,Jammu and Kashmir,Yaripora,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,5,0
1997,4,Unknown,Saphermaina,0,1,0,Armed Assault,Military,Tribal guerrillas,0,Firearms,9,15
1997,5,West Bengal,Singur,0,1,0,Armed Assault,Police,NLFT,0,Firearms,19,0
1997,5,Unknown,Unknown,0,1,0,Armed Assault,Private Citizens,MCC,0,Firearms,11,0
1997,5,Manipur,Bishenpur district,0,1,0,Armed Assault,Police,Unknown,30,Firearms,4,0
1997,5,Manipur,Unknown,0,1,0,Unknown,Private Citizens,Naga People,0,Unknown,11,0
1997,5,Bihar,Laxmanpur,1,1,0,Bombing,Police,PWG,0,Explosives,5,0
1997,5,Manipur,Thoubal district,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,6
1997,5,Unknown,Wangehuk,0,1,0,Unknown,Police,Separatists,0,Unknown,11,0
1997,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Tehrik al Mojahedin,0,Explosives,0,9
1997,5,Assam,Unknown,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,1
1997,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,8
1997,6,Jammu and Kashmir,Handwara,0,1,0,Bombing,Military,Unknown,0,Explosives,3,3
1997,6,Punjab,Pathankot,0,1,0,Bombing,Transportation,Unknown,0,Explosives,7,13
1997,6,Manipur,Nambol,1,1,0,Unknown,Police,Separatists,0,Unknown,7,4
1997,6,Assam,Guwahati,0,0,0,Assassination,Government,Unknown,0,Explosives,0,0
1997,6,Unknown,Raya Morh,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1997,6,Himachal Pradesh,Chamaru,0,1,0,Armed Assault,Police,Separatists,0,Firearms,18,10
1997,6,Jammu and Kashmir,Gool Gulab Garh,0,1,0,Armed Assault,Transportation,Unknown,0,Firearms,3,0
1997,6,Assam,Unknown,0,1,0,Bombing,Military,ULFA,0,Explosives,6,4
1997,6,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Transportation,Unknown,1,Explosives,0,39
1997,6,Unknown,Margooz,0,1,0,Bombing,Military,Separatists,0,Explosives,5,3
1997,6,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,3
1997,6,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
1997,6,Delhi,New Delhi,0,1,0,Bombing,Unknown,Unknown,0,Explosives,0,1
1997,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Unknown,0,Explosives,3,1
1997,6,Rajasthan,Jaipur,0,0,0,Bombing,Unknown,Harkat ul Ansar,0,Explosives,0,0
1997,6,Rajasthan,Jaipur,0,0,0,Bombing,Unknown,Harkat ul Ansar,0,Explosives,0,0
1997,6,Nagaland,Unknown,0,1,0,Unknown,Military,Separatists,0,Unknown,6,10
1997,7,Andhra Pradesh,Machareddi,0,1,0,Bombing,Private Citizens,PWG,0,Explosives,4,5
1997,7,Jammu and Kashmir,Banihal,1,1,0,Bombing,Military,Unknown,0,Explosives,3,0
1997,7,Manipur,Unknown,0,1,0,Unknown,Unknown,Separatists,0,Unknown,15,0
1997,7,Manipur,Unknown,0,0,0,Assassination,Unknown,Separatists,0,Unknown,0,0
1997,7,Assam,Majuli,0,1,0,Kidnapping,Government,ULFA,0,Unknown,1,0
1997,7,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Military,Unknown,0,Explosives,1,8
1997,7,Jammu and Kashmir,Sopore,0,0,0,Bombing,Police,Unknown,0,Explosives,1,13
1997,7,Manipur,Churachandpur district,0,1,0,Armed Assault,Private Citizens,Kuki tribesmen,0,Firearms,25,5
1997,7,Assam,Unknown,0,1,0,Unknown,Military,National Socialist Council of Nagaland,0,Unknown,5,5
1997,7,Punjab,Bhatinda,1,1,0,Bombing,Transportation,Unknown,0,Explosives,39,67
1997,7,Punjab,Bhaga Purana,0,0,0,Bombing,Institutions,Unknown,1,Explosives,4,3
1997,7,Delhi,New Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,4
1997,7,Delhi,New Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,15
1997,7,Delhi,New Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,13
1997,7,Jammu and Kashmir,Unknown,0,1,0,Bombing,Unknown,Unknown,0,Explosives,0,16
1997,7,Jammu and Kashmir,Unknown,0,1,0,Bombing,Unknown,Unknown,0,Explosives,0,16
1997,7,Jammu and Kashmir,Bijbehara,0,1,0,Bombing,Unknown,Unknown,0,Explosives,2,1
1997,7,Manipur,Thanlon,0,1,0,Armed Assault,Private Citizens,Kuki tribesmen,51,Firearms,8,0
1997,7,Punjab,Hoshiapur,0,1,0,Bombing,Military,ULFA,0,Explosives,5,0
1997,7,Uttar Pradesh,Noorpur,1,1,0,Bombing,Government,Unknown,0,Explosives,3,4
1997,7,Delhi,New Delhi,0,1,0,Kidnapping,Business,Unknown,3,Firearms,0,0
1997,7,Nagaland,Wokha,1,1,0,Armed Assault,Military,National Socialist Council of Nagaland,0,Firearms,8,15
1997,7,Haryana,Dhanderi,0,1,0,Bombing,Unknown,Unknown,0,Explosives,2,3
1997,7,Unknown,Dhumachara,0,1,0,Kidnapping,Government,Unknown,0,Firearms,0,0
1997,8,Maharashtra,Nagpur,1,1,0,Bombing,Police,PWG,0,Explosives,5,0
1997,8,Andhra Pradesh,Unknown,0,1,0,Bombing,Police,Unknown,0,Explosives,6,0
1997,8,Assam,Barpeta district,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1997,8,Tamil Nadu,Chennai,0,1,0,Bombing,Government,Tamil Liberation Army,0,Explosives,0,1
1997,8,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Police,Separatists,0,Explosives,1,5
1997,8,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,2,1
1997,8,Assam,Hatimura,0,1,0,Armed Assault,Private Citizens,NDFB,0,Firearms,4,0
